25,83.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,274656065
26,83.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,203735576
27,85.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204320097
28,85.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204374680
29,85.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,203932991
30,85.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,203776927
31,85.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,203652045
32,85.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,207372475
33,85.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,205531171
34,85.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,275256576
35,85.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204111371
36,85.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204319404
37,85.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204695654
38,85.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204747679
39,85.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204878821
40,85.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204050991
41,85.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,205507775
42,85.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,205366396
43,85.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204950216
44,85.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,203681325
45,88.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204052252
46,88.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,203774849
47,88.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204661185
48,88.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,206202889
49,88.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,203932918
50,88.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,215077702
51,88.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,205343403
52,88.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,203310776
53,88.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,206202764
54,88.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,203965470
55,88.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,274683507
56,88.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,205553928
57,88.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,205644024
58,88.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,203491758
59,88.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,205739790
60,88.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,205550445
61,88.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204529978
62,88.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204878284
63,88.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,206451866
64,88.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204821961
65,88.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204782247
66,90.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204307284
67,90.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,203858303
68,90.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,209090638
69,90.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204050793
70,90.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,209402379
71,90.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,205403363
72,90.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204399455
73,90.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,203776133
74,90.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,206233330
75,90.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,205909864
76,90.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,219225869
77,90.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204379119
78,90.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204390405
79,90.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204444830
80,90.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204620579
81,90.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204066450
82,90.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,205550122
83,90.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,221430150
84,90.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204050959
85,90.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,205455280
86,90.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204746010
87,90.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204037931
88,90.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204821896
89,90.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,227241270
90,90.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,209091115
91,90.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204111892
92,90.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,206203077
93,90.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204848949
94,90.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,203681424
95,90.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,205672215
96,90.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,205055577
97,93.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,205367014
98,93.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,208423210
99,93.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,205399884
100,93.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,203632054
101,93.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,203722764
102,93.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,205507320
103,93.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204362453
104,93.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,205782378
105,93.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,207976507
106,93.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,205502081
107,93.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204050801
108,93.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,203810882
109,93.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204853329
110,93.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,205569874
111,93.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,205507205
112,93.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204379143
113,93.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,203776844
114,93.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,203833173
115,93.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,205089097
116,93.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204050850
117,93.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,207213489
118,93.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,205403405
119,93.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204369912
120,93.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,206484560
121,93.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,205653983
122,93.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,206450686
123,93.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204908859
124,93.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,207802893
125,93.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,203999479
126,93.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,221388895
127,93.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204993125
128,93.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204378517
129,93.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,275184513
130,93.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,216370924
131,95.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204925903
132,95.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,203801576
133,95.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204908511
134,95.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,205403421
135,95.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204350425
136,95.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,203792973
137,95.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,205998214
138,95.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,205507817
139,95.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204335145
140,95.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,207356338
141,95.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,205055320
142,95.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,226464485
143,95.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,205643794
144,95.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204066518
145,95.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,206447773
146,95.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204088173
147,95.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,220469233
148,95.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,205553175
149,95.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204357305
150,95.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204809909
151,95.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204925259
152,95.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,218747483
153,95.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,205507551
154,95.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,275068336
155,95.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204050884
156,95.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,203965587
157,95.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204378582
158,98.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,214950800
159,98.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,203849203
160,98.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,203965371
161,98.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,209744333
162,98.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204946958
163,98.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,203849161
164,98.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,203898648
165,98.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204319339
166,98.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,227241320
167,98.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,206293383
168,98.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,205954027
169,98.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:05-04:00,204111561
170,98.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:06-04:00,204439988
171,98.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:06-04:00,205075138
172,98.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:06-04:00,204908685
173,98.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:06-04:00,203548003
174,98.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:06-04:00,204077481
175,98.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:06-04:00,208186973
176,98.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:06-04:00,206450710
177,98.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:06-04:00,206234148
178,98.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:06-04:00,205782188
179,98.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:06-04:00,203790381
180,98.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:06-04:00,204268742
181,98.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:06-04:00,205488851
182,98.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:06-04:00,204888135
183,100.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:06-04:00,205403298
184,100.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:06-04:00,205488802
185,100.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:06-04:00,203932520
186,100.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:06-04:00,205455488
187,100.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:06-04:00,205488570
188,100.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:06-04:00,203833231
189,100.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:06-04:00,203646690
190,100.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:06-04:00,204390207
191,63.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:06-04:00,274705516
192,78.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:06-04:00,204286025
193,63.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:06-04:00,220058051
194,81.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:06-04:00,203114830
195,63.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:06-04:00,203721444
196,67.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:06-04:00,203652763
197,78.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:06-04:00,209403187
198,70.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:06-04:00,200266104
199,89.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:06-04:00,203708508
200,48.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:06-04:00,275201911
201,74.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:06-04:00,203838321
202,67.0,4,ELA Acuity (Term 1),2,2011,1336849577,2012-05-12T15:06:08-04:00,2012-05-12T15:10:06-04:00,204390009
